  array size  ( = 512) *  size of each item(= 8) = 4096,   average = 9.000000 
  array size  ( = 4096) *  size of each item(= 8) = 32768,   average = 10.000000 
  array size  ( = 4096) *  size of each item(= 8) = 32768,   average = 9.000000 
  array size  ( = 4096) *  size of each item(= 8) = 32768,   average = 9.000000 
  array size  ( = 4096) *  size of each item(= 8) = 32768,   average = 9.000000 
  array size  ( = 8192) *  size of each item(= 8) = 65536,   average = 12.000000 
  array size  ( = 8192) *  size of each item(= 8) = 65536,   average = 13.000000 
  array size  ( = 8192) *  size of each item(= 8) = 65536,   average = 9.000000 
  array size  ( = 8192) *  size of each item(= 8) = 65536,   average = 9.000000 
  array size  ( = 8192) *  size of each item(= 8) = 65536,   average = 9.000000 
  array size  ( = 8192) *  size of each item(= 8) = 65536,   average = 9.000000 
  array size  ( = 8192) *  size of each item(= 8) = 65536,   average = 9.000000 
  array size  ( = 8192) *  size of each item(= 8) = 65536,   average = 9.000000 
  array size  ( = 8192) *  size of each item(= 8) = 65536,   average = 9.000000 
  array size  ( = 8192) *  size of each item(= 8) = 65536,   average = 9.000000 
  array size  ( = 16384) *  size of each item(= 8) = 131072,   average = 15.000000 
  array size  ( = 16384) *  size of each item(= 8) = 131072,   average = 12.000000 
  array size  ( = 16384) *  size of each item(= 8) = 131072,   average = 10.000000 
  array size  ( = 16384) *  size of each item(= 8) = 131072,   average = 11.000000 
  array size  ( = 16384) *  size of each item(= 8) = 131072,   average = 10.000000 
  array size  ( = 16384) *  size of each item(= 8) = 131072,   average = 10.000000 
  array size  ( = 16384) *  size of each item(= 8) = 131072,   average = 10.000000 
  array size  ( = 16384) *  size of each item(= 8) = 131072,   average = 12.000000 
  array size  ( = 16384) *  size of each item(= 8) = 131072,   average = 10.000000 
  array size  ( = 16384) *  size of each item(= 8) = 131072,   average = 10.000000 
  array size  ( = 32768) *  size of each item(= 8) = 262144,   average = 20.000000 
  array size  ( = 32768) *  size of each item(= 8) = 262144,   average = 18.000000 
  array size  ( = 32768) *  size of each item(= 8) = 262144,   average = 17.000000 
  array size  ( = 32768) *  size of each item(= 8) = 262144,   average = 17.000000 
  array size  ( = 32768) *  size of each item(= 8) = 262144,   average = 19.000000 
  array size  ( = 32768) *  size of each item(= 8) = 262144,   average = 20.000000 
  array size  ( = 32768) *  size of each item(= 8) = 262144,   average = 17.000000 
  array size  ( = 32768) *  size of each item(= 8) = 262144,   average = 17.000000 
  array size  ( = 32768) *  size of each item(= 8) = 262144,   average = 17.000000 
  array size  ( = 32768) *  size of each item(= 8) = 262144,   average = 17.000000 
  array size  ( = 65536) *  size of each item(= 8) = 524288,   average = 24.000000 
  array size  ( = 65536) *  size of each item(= 8) = 524288,   average = 27.000000 
  array size  ( = 65536) *  size of each item(= 8) = 524288,   average = 24.000000 
  array size  ( = 65536) *  size of each item(= 8) = 524288,   average = 24.000000 
  array size  ( = 65536) *  size of each item(= 8) = 524288,   average = 27.000000 
  array size  ( = 65536) *  size of each item(= 8) = 524288,   average = 25.000000 
  array size  ( = 65536) *  size of each item(= 8) = 524288,   average = 24.000000 
  array size  ( = 65536) *  size of each item(= 8) = 524288,   average = 25.000000 
  array size  ( = 65536) *  size of each item(= 8) = 524288,   average = 25.000000 
  array size  ( = 65536) *  size of each item(= 8) = 524288,   average = 24.000000 
  array size  ( = 131072) *  size of each item(= 8) = 1048576,   average = 27.000000 
  array size  ( = 131072) *  size of each item(= 8) = 1048576,   average = 27.000000 
  array size  ( = 131072) *  size of each item(= 8) = 1048576,   average = 27.000000 
  array size  ( = 131072) *  size of each item(= 8) = 1048576,   average = 27.000000 
  array size  ( = 131072) *  size of each item(= 8) = 1048576,   average = 26.000000 
  array size  ( = 131072) *  size of each item(= 8) = 1048576,   average = 26.000000 
  array size  ( = 131072) *  size of each item(= 8) = 1048576,   average = 27.000000 
  array size  ( = 131072) *  size of each item(= 8) = 1048576,   average = 26.000000 
  array size  ( = 131072) *  size of each item(= 8) = 1048576,   average = 26.000000 
  array size  ( = 131072) *  size of each item(= 8) = 1048576,   average = 29.000000 
  array size  ( = 262144) *  size of each item(= 8) = 2097152,   average = 27.000000 
  array size  ( = 262144) *  size of each item(= 8) = 2097152,   average = 27.000000 
  array size  ( = 262144) *  size of each item(= 8) = 2097152,   average = 27.000000 
  array size  ( = 262144) *  size of each item(= 8) = 2097152,   average = 27.000000 
  array size  ( = 262144) *  size of each item(= 8) = 2097152,   average = 27.000000 
  array size  ( = 262144) *  size of each item(= 8) = 2097152,   average = 27.000000 
  array size  ( = 262144) *  size of each item(= 8) = 2097152,   average = 27.000000 
  array size  ( = 262144) *  size of each item(= 8) = 2097152,   average = 27.000000 
  array size  ( = 262144) *  size of each item(= 8) = 2097152,   average = 27.000000 
  array size  ( = 262144) *  size of each item(= 8) = 2097152,   average = 27.000000 
  array size  ( = 524288) *  size of each item(= 8) = 4194304,   average = 28.000000 
  array size  ( = 524288) *  size of each item(= 8) = 4194304,   average = 27.000000 
  array size  ( = 524288) *  size of each item(= 8) = 4194304,   average = 27.000000 
  array size  ( = 524288) *  size of each item(= 8) = 4194304,   average = 27.000000 
  array size  ( = 524288) *  size of each item(= 8) = 4194304,   average = 27.000000 
  array size  ( = 524288) *  size of each item(= 8) = 4194304,   average = 27.000000 
  array size  ( = 524288) *  size of each item(= 8) = 4194304,   average = 27.000000 
  array size  ( = 524288) *  size of each item(= 8) = 4194304,   average = 27.000000 
  array size  ( = 524288) *  size of each item(= 8) = 4194304,   average = 27.000000 
  array size  ( = 524288) *  size of each item(= 8) = 4194304,   average = 27.000000 
  array size  ( = 1048576) *  size of each item(= 8) = 8388608,   average = 27.000000 
  array size  ( = 1048576) *  size of each item(= 8) = 8388608,   average = 27.000000 
  array size  ( = 1048576) *  size of each item(= 8) = 8388608,   average = 27.000000 
  array size  ( = 1048576) *  size of each item(= 8) = 8388608,   average = 27.000000 
  array size  ( = 1048576) *  size of each item(= 8) = 8388608,   average = 27.000000 
  array size  ( = 1048576) *  size of each item(= 8) = 8388608,   average = 27.000000 
  array size  ( = 1048576) *  size of each item(= 8) = 8388608,   average = 27.000000 
  array size  ( = 1048576) *  size of each item(= 8) = 8388608,   average = 27.000000 
  array size  ( = 1048576) *  size of each item(= 8) = 8388608,   average = 27.000000 
  array size  ( = 1048576) *  size of each item(= 8) = 8388608,   average = 27.000000 
  array size  ( = 2097152) *  size of each item(= 8) = 16777216,   average = 27.000000 
  array size  ( = 2097152) *  size of each item(= 8) = 16777216,   average = 27.000000 
  array size  ( = 2097152) *  size of each item(= 8) = 16777216,   average = 27.000000 
  array size  ( = 2097152) *  size of each item(= 8) = 16777216,   average = 27.000000 
  array size  ( = 2097152) *  size of each item(= 8) = 16777216,   average = 27.000000 
  array size  ( = 2097152) *  size of each item(= 8) = 16777216,   average = 27.000000 
  array size  ( = 2097152) *  size of each item(= 8) = 16777216,   average = 27.000000 
  array size  ( = 2097152) *  size of each item(= 8) = 16777216,   average = 27.000000 
  array size  ( = 2097152) *  size of each item(= 8) = 16777216,   average = 29.000000 
  array size  ( = 2097152) *  size of each item(= 8) = 16777216,   average = 27.000000 
  array size  ( = 4194304) *  size of each item(= 8) = 33554432,   average = 27.000000 
  array size  ( = 4194304) *  size of each item(= 8) = 33554432,   average = 27.000000 
  array size  ( = 4194304) *  size of each item(= 8) = 33554432,   average = 27.000000 
  array size  ( = 4194304) *  size of each item(= 8) = 33554432,   average = 27.000000 
  array size  ( = 4194304) *  size of each item(= 8) = 33554432,   average = 27.000000 
  array size  ( = 4194304) *  size of each item(= 8) = 33554432,   average = 27.000000 
  array size  ( = 4194304) *  size of each item(= 8) = 33554432,   average = 27.000000 
  array size  ( = 4194304) *  size of each item(= 8) = 33554432,   average = 27.000000 
  array size  ( = 4194304) *  size of each item(= 8) = 33554432,   average = 27.000000 
  array size  ( = 4194304) *  size of each item(= 8) = 33554432,   average = 27.000000 
  array size  ( = 8388608) *  size of each item(= 8) = 67108864,   average = 27.000000 
  array size  ( = 8388608) *  size of each item(= 8) = 67108864,   average = 27.000000 
  array size  ( = 8388608) *  size of each item(= 8) = 67108864,   average = 27.000000 
  array size  ( = 8388608) *  size of each item(= 8) = 67108864,   average = 27.000000 
  array size  ( = 8388608) *  size of each item(= 8) = 67108864,   average = 27.000000 
  array size  ( = 8388608) *  size of each item(= 8) = 67108864,   average = 27.000000 
  array size  ( = 8388608) *  size of each item(= 8) = 67108864,   average = 27.000000 
  array size  ( = 8388608) *  size of each item(= 8) = 67108864,   average = 27.000000 
  array size  ( = 8388608) *  size of each item(= 8) = 67108864,   average = 27.000000 
  array size  ( = 8388608) *  size of each item(= 8) = 67108864,   average = 27.000000 
  array size  ( = 16777216) *  size of each item(= 8) = 134217728,   average = 27.000000 
  array size  ( = 16777216) *  size of each item(= 8) = 134217728,   average = 27.000000 
  array size  ( = 16777216) *  size of each item(= 8) = 134217728,   average = 27.000000 
  array size  ( = 16777216) *  size of each item(= 8) = 134217728,   average = 27.000000 
  array size  ( = 16777216) *  size of each item(= 8) = 134217728,   average = 27.000000 
  array size  ( = 16777216) *  size of each item(= 8) = 134217728,   average = 27.000000 
  array size  ( = 16777216) *  size of each item(= 8) = 134217728,   average = 27.000000 
  array size  ( = 16777216) *  size of each item(= 8) = 134217728,   average = 27.000000 
  array size  ( = 16777216) *  size of each item(= 8) = 134217728,   average = 27.000000 
  array size  ( = 16777216) *  size of each item(= 8) = 134217728,   average = 27.000000 
  array size  ( = 33554432) *  size of each item(= 8) = 268435456,   average = 27.000000 
  array size  ( = 33554432) *  size of each item(= 8) = 268435456,   average = 27.000000 
  array size  ( = 33554432) *  size of each item(= 8) = 268435456,   average = 27.000000 
  array size  ( = 33554432) *  size of each item(= 8) = 268435456,   average = 27.000000 
  array size  ( = 33554432) *  size of each item(= 8) = 268435456,   average = 27.000000 
  array size  ( = 33554432) *  size of each item(= 8) = 268435456,   average = 27.000000 
  array size  ( = 33554432) *  size of each item(= 8) = 268435456,   average = 27.000000 
  array size  ( = 33554432) *  size of each item(= 8) = 268435456,   average = 27.000000 
  array size  ( = 33554432) *  size of each item(= 8) = 268435456,   average = 27.000000 
  array size  ( = 33554432) *  size of each item(= 8) = 268435456,   average = 27.000000 
