  array size  ( = 512) *  size of each item(= 32) = 16384,   average = 12.000000 
  array size  ( = 32768) *  size of each item(= 32) = 1048576,   average = 62.000000 
  array size  ( = 32768) *  size of each item(= 32) = 1048576,   average = 64.000000 
  array size  ( = 32768) *  size of each item(= 32) = 1048576,   average = 62.000000 
  array size  ( = 32768) *  size of each item(= 32) = 1048576,   average = 68.000000 
  array size  ( = 32768) *  size of each item(= 32) = 1048576,   average = 65.000000 
  array size  ( = 65536) *  size of each item(= 32) = 2097152,   average = 67.000000 
  array size  ( = 65536) *  size of each item(= 32) = 2097152,   average = 66.000000 
  array size  ( = 65536) *  size of each item(= 32) = 2097152,   average = 69.000000 
  array size  ( = 65536) *  size of each item(= 32) = 2097152,   average = 68.000000 
  array size  ( = 65536) *  size of each item(= 32) = 2097152,   average = 67.000000 
  array size  ( = 65536) *  size of each item(= 32) = 2097152,   average = 67.000000 
  array size  ( = 65536) *  size of each item(= 32) = 2097152,   average = 67.000000 
  array size  ( = 65536) *  size of each item(= 32) = 2097152,   average = 65.000000 
  array size  ( = 65536) *  size of each item(= 32) = 2097152,   average = 69.000000 
  array size  ( = 65536) *  size of each item(= 32) = 2097152,   average = 68.000000 
  array size  ( = 131072) *  size of each item(= 32) = 4194304,   average = 68.000000 
  array size  ( = 131072) *  size of each item(= 32) = 4194304,   average = 67.000000 
  array size  ( = 131072) *  size of each item(= 32) = 4194304,   average = 71.000000 
  array size  ( = 131072) *  size of each item(= 32) = 4194304,   average = 68.000000 
  array size  ( = 131072) *  size of each item(= 32) = 4194304,   average = 67.000000 
  array size  ( = 131072) *  size of each item(= 32) = 4194304,   average = 67.000000 
  array size  ( = 131072) *  size of each item(= 32) = 4194304,   average = 68.000000 
  array size  ( = 131072) *  size of each item(= 32) = 4194304,   average = 68.000000 
  array size  ( = 131072) *  size of each item(= 32) = 4194304,   average = 68.000000 
  array size  ( = 131072) *  size of each item(= 32) = 4194304,   average = 68.000000 
  array size  ( = 262144) *  size of each item(= 32) = 8388608,   average = 68.000000 
  array size  ( = 262144) *  size of each item(= 32) = 8388608,   average = 68.000000 
  array size  ( = 262144) *  size of each item(= 32) = 8388608,   average = 84.000000 
  array size  ( = 262144) *  size of each item(= 32) = 8388608,   average = 69.000000 
  array size  ( = 262144) *  size of each item(= 32) = 8388608,   average = 68.000000 
  array size  ( = 262144) *  size of each item(= 32) = 8388608,   average = 68.000000 
  array size  ( = 262144) *  size of each item(= 32) = 8388608,   average = 68.000000 
  array size  ( = 262144) *  size of each item(= 32) = 8388608,   average = 68.000000 
  array size  ( = 262144) *  size of each item(= 32) = 8388608,   average = 68.000000 
  array size  ( = 262144) *  size of each item(= 32) = 8388608,   average = 69.000000 
  array size  ( = 524288) *  size of each item(= 32) = 16777216,   average = 69.000000 
  array size  ( = 524288) *  size of each item(= 32) = 16777216,   average = 69.000000 
  array size  ( = 524288) *  size of each item(= 32) = 16777216,   average = 77.000000 
  array size  ( = 524288) *  size of each item(= 32) = 16777216,   average = 69.000000 
  array size  ( = 524288) *  size of each item(= 32) = 16777216,   average = 68.000000 
  array size  ( = 524288) *  size of each item(= 32) = 16777216,   average = 69.000000 
  array size  ( = 524288) *  size of each item(= 32) = 16777216,   average = 69.000000 
  array size  ( = 524288) *  size of each item(= 32) = 16777216,   average = 69.000000 
  array size  ( = 524288) *  size of each item(= 32) = 16777216,   average = 69.000000 
  array size  ( = 524288) *  size of each item(= 32) = 16777216,   average = 68.000000 
  array size  ( = 1048576) *  size of each item(= 32) = 33554432,   average = 70.000000 
  array size  ( = 1048576) *  size of each item(= 32) = 33554432,   average = 69.000000 
  array size  ( = 1048576) *  size of each item(= 32) = 33554432,   average = 72.000000 
  array size  ( = 1048576) *  size of each item(= 32) = 33554432,   average = 69.000000 
  array size  ( = 1048576) *  size of each item(= 32) = 33554432,   average = 69.000000 
  array size  ( = 1048576) *  size of each item(= 32) = 33554432,   average = 69.000000 
  array size  ( = 1048576) *  size of each item(= 32) = 33554432,   average = 69.000000 
  array size  ( = 1048576) *  size of each item(= 32) = 33554432,   average = 69.000000 
  array size  ( = 1048576) *  size of each item(= 32) = 33554432,   average = 69.000000 
  array size  ( = 1048576) *  size of each item(= 32) = 33554432,   average = 69.000000 
  array size  ( = 2097152) *  size of each item(= 32) = 67108864,   average = 69.000000 
  array size  ( = 2097152) *  size of each item(= 32) = 67108864,   average = 69.000000 
  array size  ( = 2097152) *  size of each item(= 32) = 67108864,   average = 72.000000 
  array size  ( = 2097152) *  size of each item(= 32) = 67108864,   average = 69.000000 
  array size  ( = 2097152) *  size of each item(= 32) = 67108864,   average = 69.000000 
  array size  ( = 2097152) *  size of each item(= 32) = 67108864,   average = 69.000000 
  array size  ( = 2097152) *  size of each item(= 32) = 67108864,   average = 71.000000 
  array size  ( = 2097152) *  size of each item(= 32) = 67108864,   average = 69.000000 
  array size  ( = 2097152) *  size of each item(= 32) = 67108864,   average = 69.000000 
  array size  ( = 2097152) *  size of each item(= 32) = 67108864,   average = 69.000000 
  array size  ( = 4194304) *  size of each item(= 32) = 134217728,   average = 69.000000 
  array size  ( = 4194304) *  size of each item(= 32) = 134217728,   average = 69.000000 
  array size  ( = 4194304) *  size of each item(= 32) = 134217728,   average = 70.000000 
  array size  ( = 4194304) *  size of each item(= 32) = 134217728,   average = 69.000000 
  array size  ( = 4194304) *  size of each item(= 32) = 134217728,   average = 70.000000 
  array size  ( = 4194304) *  size of each item(= 32) = 134217728,   average = 69.000000 
  array size  ( = 4194304) *  size of each item(= 32) = 134217728,   average = 69.000000 
  array size  ( = 4194304) *  size of each item(= 32) = 134217728,   average = 69.000000 
  array size  ( = 4194304) *  size of each item(= 32) = 134217728,   average = 69.000000 
  array size  ( = 4194304) *  size of each item(= 32) = 134217728,   average = 69.000000 
  array size  ( = 8388608) *  size of each item(= 32) = 268435456,   average = 69.000000 
  array size  ( = 8388608) *  size of each item(= 32) = 268435456,   average = 69.000000 
  array size  ( = 8388608) *  size of each item(= 32) = 268435456,   average =
